,,HybridSVD ($\alpha=0.1$),HybridSVD ($\alpha=0.1$),HybridSVD ($\alpha=0.1$),HybridSVD ($\alpha=0.5$),HybridSVD ($\alpha=0.5$),HybridSVD ($\alpha=0.5$),HybridSVD ($\alpha=0.999$),HybridSVD ($\alpha=0.999$),HybridSVD ($\alpha=0.999$),PureSVD+CB,PureSVD+CB,PureSVD+CB
,,COV,HR,MRR,COV,HR,MRR,COV,HR,MRR,COV,HR,MRR
fold,rank,,,,,,,,,,,,
5,30,248.0,0.0509915014164,0.0159691308062,251.0,0.0509915014164,0.0159578892936,263.0,0.0552407932011,0.0185850308017,246.0,0.0495750708215,0.0149410944737
5,50,263.0,0.0509915014164,0.0163058141103,297.0,0.0495750708215,0.0162563514547,300.0,0.0495750708215,0.0156639237376,265.0,0.0495750708215,0.0157707181078
5,75,304.0,0.0509915014164,0.0180617383875,329.0,0.0524079320113,0.0189368901479,336.0,0.0538243626062,0.0169257835334,297.0,0.0481586402266,0.0175154008723
5,100,328.0,0.0552407932011,0.0189239624084,351.0,0.0524079320113,0.0162844552363,370.0,0.0509915014164,0.016084356311,316.0,0.0538243626062,0.019317977427
5,125,351.0,0.0552407932011,0.0169375871217,368.0,0.056657223796,0.017960002698,380.0,0.0481586402266,0.0159247268312,339.0,0.0509915014164,0.0163558388417
5,150,371.0,0.056657223796,0.0176750303521,382.0,0.0594900849858,0.0177003237556,405.0,0.0552407932011,0.0168111201043,353.0,0.0509915014164,0.0169297180629
5,200,375.0,0.0594900849858,0.0207737533162,403.0,0.0594900849858,0.01925839741,428.0,0.0580736543909,0.0213931606637,372.0,0.0580736543909,0.0197052475381
5,300,421.0,0.0637393767705,0.0239545393228,456.0,0.0665722379603,0.0248375601421,479.0,0.0609065155807,0.0254474122038,415.0,0.0637393767705,0.0242749224336
5,500,517.0,0.0609065155807,0.0243552992491,552.0,0.0651558073654,0.0265074868474,586.0,0.0679886685552,0.0284460857053,514.0,0.0580736543909,0.0235015063627
5,750,606.0,0.056657223796,0.0256823598183,653.0,0.0580736543909,0.0272168262961,688.0,0.0594900849858,0.026820562975,599.0,0.056657223796,0.0261179684338
5,1000,740.0,0.0580736543909,0.0270004271775,769.0,0.056657223796,0.0265558253519,778.0,0.0552407932011,0.0249955033949,731.0,0.0609065155807,0.0272505508341
5,1250,827.0,0.0552407932011,0.0255407167588,848.0,0.0524079320113,0.0253749044471,864.0,0.0524079320113,0.0254895678763,826.0,0.0580736543909,0.0259083142228
5,1500,911.0,0.056657223796,0.0270217860515,919.0,0.0552407932011,0.0269312918746,943.0,0.0552407932011,0.0268509150591,911.0,0.056657223796,0.0270886730518
