,,CB,CB,CB,MP,MP,MP,RND,RND,RND
,,COV,HR,MRR,COV,HR,MRR,COV,HR,MRR
fold,rank,,,,,,,,,
1,0,17488.0,0.0150475768975,0.00492866099748,21.0,0.0196946227041,0.0115007358701,35469.0,0.0,0.0
2,0,17525.0,0.0143329658214,0.00567245935493,25.0,0.0158765159868,0.00998031186014,35637.0,0.000220507166483,3.15010237833e-05
3,0,17347.0,0.0154155495979,0.00615815211995,25.0,0.0201072386059,0.0120906740712,35244.0,0.0,0.0
4,0,17691.0,0.0186211483041,0.00618461749586,22.0,0.0170693859455,0.0107162210188,35595.0,0.0,0.0
5,0,17596.0,0.013677476285,0.00460004061923,23.0,0.0141186851974,0.00770172176526,35650.0,0.00022060445621,2.2060445621e-05
