,,,,,,,HR,MRR,COV
"('sss', 0.03)","('r', 3e-09)","('rr', 0.001)","('r', 30)","('nsne', 3)","('lr', 1e-07)","('mi', 40)",0.0552407932011,0.0137500562076,646
"('sss', 0.03)","('r', 1e-08)","('rr', 0.1)","('r', 10)","('nsne', 30)","('lr', 3e-09)","('mi', 40)",0.0339943342776,0.00904098655515,398
"('sss', 0.03)","('r', 1e-08)","('rr', 0.3)","('r', 30)","('nsne', 3)","('lr', 3e-10)","('mi', 40)",0.0538243626062,0.0157257520572,637
"('sss', 0.03)","('r', 3e-08)","('rr', 0.0001)","('r', 300)","('nsne', 3)","('lr', 1e-09)","('mi', 40)",0.0609065155807,0.0163046899591,630
"('sss', 0.03)","('r', 3e-08)","('rr', 0.0003)","('r', 10)","('nsne', 10)","('lr', 3e-07)","('mi', 40)",0.0495750708215,0.0134397904582,547
"('sss', 0.03)","('r', 3e-08)","('rr', 0.3)","('r', 100)","('nsne', 10)","('lr', 3e-07)","('mi', 40)",0.0453257790368,0.0109166329421,449
"('sss', 0.03)","('r', 3e-07)","('rr', 0.0003)","('r', 100)","('nsne', 10)","('lr', 3e-05)","('mi', 40)",0.0481586402266,0.014424546967,601
"('sss', 0.03)","('r', 3e-07)","('rr', 0.01)","('r', 300)","('nsne', 100)","('lr', 3e-07)","('mi', 40)",0.0254957507082,0.00758970727101,221
"('sss', 0.03)","('r', 3e-07)","('rr', 0.3)","('r', 300)","('nsne', 100)","('lr', 1e-10)","('mi', 40)",0.0269121813031,0.00843338279599,225
"('sss', 0.03)","('r', 1e-06)","('rr', 0.01)","('r', 300)","('nsne', 1)","('lr', 1e-10)","('mi', 40)",0.0538243626062,0.0174215342416,477
"('sss', 0.03)","('r', 1e-06)","('rr', 0.3)","('r', 100)","('nsne', 10)","('lr', 3e-05)","('mi', 40)",0.0453257790368,0.0143329286389,607
"('sss', 0.03)","('r', 3e-06)","('rr', 0.0001)","('r', 300)","('nsne', 30)","('lr', 1e-08)","('mi', 40)",0.0269121813031,0.00667802059445,370
"('sss', 0.03)","('r', 3e-06)","('rr', 0.0003)","('r', 100)","('nsne', 30)","('lr', 1e-07)","('mi', 40)",0.0311614730878,0.00897578578173,390
"('sss', 0.03)","('r', 3e-06)","('rr', 0.001)","('r', 10)","('nsne', 3)","('lr', 1e-07)","('mi', 40)",0.0594900849858,0.0181297495391,605
"('sss', 0.03)","('r', 3e-06)","('rr', 0.003)","('r', 100)","('nsne', 30)","('lr', 1e-07)","('mi', 40)",0.0311614730878,0.00956989972571,399
"('sss', 0.03)","('r', 3e-06)","('rr', 0.01)","('r', 300)","('nsne', 3)","('lr', 1e-09)","('mi', 40)",0.0580736543909,0.0176868339404,602
"('sss', 0.03)","('r', 3e-05)","('rr', 0.0001)","('r', 100)","('nsne', 1)","('lr', 0.001)","('mi', 40)",0.0467422096317,0.0162473582445,219
"('sss', 0.03)","('r', 3e-05)","('rr', 0.003)","('r', 30)","('nsne', 1)","('lr', 1e-09)","('mi', 40)",0.0524079320113,0.0176508610999,187
"('sss', 0.03)","('r', 3e-05)","('rr', 0.03)","('r', 10)","('nsne', 100)","('lr', 1e-08)","('mi', 40)",0.0198300283286,0.00697535860425,157
"('sss', 0.03)","('r', 0.0001)","('rr', 0.0001)","('r', 10)","('nsne', 30)","('lr', 0.0003)","('mi', 40)",0.0439093484419,0.0144054363955,126
"('sss', 0.03)","('r', 0.0001)","('rr', 0.003)","('r', 10)","('nsne', 1)","('lr', 3e-07)","('mi', 40)",0.0368271954674,0.0172439183417,47
"('sss', 0.03)","('r', 0.0001)","('rr', 0.01)","('r', 100)","('nsne', 1)","('lr', 1e-09)","('mi', 40)",0.0382436260623,0.0172703358964,45
"('sss', 0.03)","('r', 0.0003)","('rr', 0.0003)","('r', 30)","('nsne', 1)","('lr', 3e-08)","('mi', 40)",0.0325779036827,0.0104107648725,10
"('sss', 0.03)","('r', 0.0003)","('rr', 0.3)","('r', 30)","('nsne', 10)","('lr', 1e-07)","('mi', 40)",0.0439093484419,0.0128512972706,36
"('sss', 0.03)","('r', 0.001)","('rr', 0.0003)","('r', 10)","('nsne', 3)","('lr', 0.0003)","('mi', 40)",0.0453257790368,0.0122965286209,10
"('sss', 0.03)","('r', 0.001)","('rr', 0.03)","('r', 10)","('nsne', 100)","('lr', 0.001)","('mi', 40)",0.0056657223796,0.00124499752687,25
"('sss', 0.03)","('r', 0.001)","('rr', 0.03)","('r', 100)","('nsne', 1)","('lr', 3e-05)","('mi', 40)",0.0396600566572,0.011696231845,10
"('sss', 0.1)","('r', 1e-10)","('rr', 0.01)","('r', 10)","('nsne', 3)","('lr', 3e-05)","('mi', 40)",0.0467422096317,0.0128844597329,873
"('sss', 0.1)","('r', 1e-10)","('rr', 0.1)","('r', 100)","('nsne', 1)","('lr', 1e-05)","('mi', 40)",0.0453257790368,0.0193533881919,1179
"('sss', 0.1)","('r', 3e-10)","('rr', 0.0003)","('r', 10)","('nsne', 3)","('lr', 3e-05)","('mi', 40)",0.0495750708215,0.0136769863753,867
"('sss', 0.1)","('r', 1e-09)","('rr', 0.1)","('r', 30)","('nsne', 30)","('lr', 0.001)","('mi', 40)",0.0127478753541,0.00281712307208,833
"('sss', 0.1)","('r', 3e-09)","('rr', 0.01)","('r', 10)","('nsne', 1)","('lr', 1e-08)","('mi', 40)",0.0410764872521,0.0140147938307,960
"('sss', 0.1)","('r', 1e-08)","('rr', 0.01)","('r', 300)","('nsne', 1)","('lr', 0.0003)","('mi', 40)",0.0538243626062,0.0165913485319,522
"('sss', 0.1)","('r', 3e-08)","('rr', 0.03)","('r', 100)","('nsne', 3)","('lr', 1e-08)","('mi', 40)",0.0439093484419,0.0189346418454,1186
"('sss', 0.1)","('r', 3e-08)","('rr', 0.3)","('r', 100)","('nsne', 100)","('lr', 3e-06)","('mi', 40)",0.0354107648725,0.0139647690993,1027
"('sss', 0.1)","('r', 1e-07)","('rr', 0.0003)","('r', 30)","('nsne', 100)","('lr', 1e-09)","('mi', 40)",0.0396600566572,0.014441409236,660
"('sss', 0.1)","('r', 1e-07)","('rr', 0.01)","('r', 100)","('nsne', 10)","('lr', 1e-10)","('mi', 40)",0.042492917847,0.0168740725752,1075
"('sss', 0.1)","('r', 1e-07)","('rr', 0.3)","('r', 30)","('nsne', 3)","('lr', 1e-10)","('mi', 40)",0.0410764872521,0.0175536220154,1131
"('sss', 0.1)","('r', 3e-07)","('rr', 0.003)","('r', 30)","('nsne', 10)","('lr', 3e-05)","('mi', 40)",0.0509915014164,0.0175350735195,890
"('sss', 0.1)","('r', 3e-07)","('rr', 0.003)","('r', 30)","('nsne', 100)","('lr', 1e-09)","('mi', 40)",0.0410764872521,0.0150979135753,658
"('sss', 0.1)","('r', 1e-06)","('rr', 0.003)","('r', 30)","('nsne', 3)","('lr', 3e-09)","('mi', 40)",0.0453257790368,0.0182579027834,1119
"('sss', 0.1)","('r', 3e-06)","('rr', 0.01)","('r', 30)","('nsne', 1)","('lr', 3e-07)","('mi', 40)",0.0439093484419,0.0177851971761,989
"('sss', 0.1)","('r', 3e-06)","('rr', 0.3)","('r', 30)","('nsne', 10)","('lr', 3e-05)","('mi', 40)",0.0495750708215,0.0166284455236,847
"('sss', 0.1)","('r', 1e-05)","('rr', 0.001)","('r', 10)","('nsne', 3)","('lr', 3e-09)","('mi', 40)",0.0552407932011,0.017349026485,743
"('sss', 0.1)","('r', 1e-05)","('rr', 0.3)","('r', 30)","('nsne', 10)","('lr', 0.0003)","('mi', 40)",0.042492917847,0.0113168307928,493
"('sss', 0.1)","('r', 3e-05)","('rr', 0.003)","('r', 300)","('nsne', 30)","('lr', 0.0003)","('mi', 40)",0.028328611898,0.00790446962543,465
"('sss', 0.1)","('r', 3e-05)","('rr', 0.01)","('r', 300)","('nsne', 100)","('lr', 3e-10)","('mi', 40)",0.0240793201133,0.00885831197446,301
"('sss', 0.1)","('r', 3e-05)","('rr', 0.1)","('r', 100)","('nsne', 100)","('lr', 0.0003)","('mi', 40)",0.0254957507082,0.00854354962004,608
"('sss', 0.1)","('r', 0.0001)","('rr', 0.001)","('r', 10)","('nsne', 3)","('lr', 3e-09)","('mi', 40)",0.0509915014164,0.0170910337695,198
"('sss', 0.1)","('r', 0.001)","('rr', 0.1)","('r', 30)","('nsne', 3)","('lr', 3e-09)","('mi', 40)",0.0155807365439,0.0051581680831,10
"('sss', 0.3)","('r', 1e-10)","('rr', 0.3)","('r', 10)","('nsne', 100)","('lr', 1e-07)","('mi', 40)",0.0325779036827,0.00898758937003,237
"('sss', 0.3)","('r', 3e-10)","('rr', 0.0001)","('r', 30)","('nsne', 1)","('lr', 3e-06)","('mi', 40)",0.0368271954674,0.0164435226404,1279
"('sss', 0.3)","('r', 3e-10)","('rr', 0.01)","('r', 10)","('nsne', 1)","('lr', 3e-09)","('mi', 40)",0.0410764872521,0.0129912541032,967
"('sss', 0.3)","('r', 3e-08)","('rr', 0.0003)","('r', 30)","('nsne', 30)","('lr', 3e-08)","('mi', 40)",0.0509915014164,0.0174226583929,710
"('sss', 0.3)","('r', 3e-08)","('rr', 0.01)","('r', 10)","('nsne', 100)","('lr', 1e-06)","('mi', 40)",0.0368271954674,0.00993019020639,275
"('sss', 0.3)","('r', 1e-07)","('rr', 0.003)","('r', 30)","('nsne', 30)","('lr', 1e-06)","('mi', 40)",0.0439093484419,0.0148713970952,671
"('sss', 0.3)","('r', 3e-07)","('rr', 0.01)","('r', 30)","('nsne', 30)","('lr', 3e-10)","('mi', 40)",0.0396600566572,0.012910315212,662
"('sss', 0.3)","('r', 3e-07)","('rr', 0.3)","('r', 10)","('nsne', 30)","('lr', 0.0003)","('mi', 40)",0.0042492917847,0.00230169971671,1145
"('sss', 0.3)","('r', 1e-06)","('rr', 0.03)","('r', 100)","('nsne', 10)","('lr', 3e-08)","('mi', 40)",0.0453257790368,0.0201144385989,1004
"('sss', 0.3)","('r', 3e-06)","('rr', 0.3)","('r', 10)","('nsne', 10)","('lr', 3e-06)","('mi', 40)",0.0509915014164,0.0161641710509,547
"('sss', 0.3)","('r', 3e-05)","('rr', 0.03)","('r', 30)","('nsne', 3)","('lr', 0.0003)","('mi', 40)",0.0538243626062,0.0173130536445,371
"('sss', 0.3)","('r', 0.0001)","('rr', 0.0001)","('r', 30)","('nsne', 3)","('lr', 3e-08)","('mi', 40)",0.0509915014164,0.0173698232834,231
"('sss', 0.3)","('r', 0.0001)","('rr', 0.0003)","('r', 30)","('nsne', 10)","('lr', 1e-05)","('mi', 40)",0.0439093484419,0.0132840955079,218
"('sss', 0.3)","('r', 0.0001)","('rr', 0.003)","('r', 100)","('nsne', 3)","('lr', 3e-08)","('mi', 40)",0.0580736543909,0.0179403300508,223
"('sss', 0.3)","('r', 0.0003)","('rr', 0.01)","('r', 100)","('nsne', 10)","('lr', 3e-09)","('mi', 40)",0.0,0.0,11
"('sss', 0.3)","('r', 0.001)","('rr', 0.001)","('r', 30)","('nsne', 1)","('lr', 1e-08)","('mi', 40)",0.0070821529745,0.00170308916768,10
