,,CB,CB,CB,MP,MP,MP,RND,RND,RND
,,COV,HR,MRR,COV,HR,MRR,COV,HR,MRR
fold,rank,,,,,,,,,
1,no_rank,6514.0,0.0865771812081,0.0407815551649,10.0,0.0324944071588,0.00957518820354,44631.0,0.000111856823266,5.59284116331e-05
2,no_rank,6463.0,0.0847457627119,0.0403645590548,10.0,0.0334508027074,0.00948933674643,44464.0,0.000279688985848,4.0754680795e-05
3,no_rank,6396.0,0.0839164753961,0.0392363749135,10.0,0.0352124503163,0.0111149765099,44301.0,0.000279908190114,7.79744243888e-05
4,no_rank,6424.0,0.0837810611148,0.0394558774932,10.0,0.0327400940228,0.00963547496455,44536.0,0.000167897918066,0.000139914931722
5,no_rank,6512.0,0.08446531388,0.0393482915368,10.0,0.0329252613338,0.010090443094,44038.0,0.000391301917379,5.46580456022e-05
